"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/03/2022","AQS","421010076","1","55.6","ppb","52","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/04/2022","AQS","421010076","1","17.1","ppb","16","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/05/2022","AQS","421010076","1","48.9","ppb","45","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/06/2022","AQS","421010076","1","29.8","ppb","27","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/07/2022","AQS","421010076","1","48.4","ppb","45","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/08/2022","AQS","421010076","1","20.2","ppb","19","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/09/2022","AQS","421010076","1","27.9","ppb","25","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/10/2022","AQS","421010076","1","4.5","ppb","4","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/11/2022","AQS","421010076","1","22.3","ppb","21","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/12/2022","AQS","421010076","1","31.7","ppb","29","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/13/2022","AQS","421010076","1","36.6","ppb","34","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/14/2022","AQS","421010076","1","16.1","ppb","15","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/15/2022","AQS","421010076","1","15.8","ppb","14","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/16/2022","AQS","421010076","1","19.7","ppb","18","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/17/2022","AQS","421010076","1","5.9","ppb","5","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/18/2022","AQS","421010076","1","31.6","ppb","29","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/19/2022","AQS","421010076","1","11","ppb","10","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/20/2022","AQS","421010076","1","22.2","ppb","21","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/26/2022","AQS","421010076","1","25.2","ppb","24","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/27/2022","AQS","421010076","1","4.6","ppb","4","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/28/2022","AQS","421010076","1","6.2","ppb","6","Car-Barn Montgomery I -76","20","83.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/29/2022","AQS","421010076","1","9.4","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"04/30/2022","AQS","421010076","1","29.3","ppb","27","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/01/2022","AQS","421010076","1","28","ppb","26","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/02/2022","AQS","421010076","1","32.6","ppb","30","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/03/2022","AQS","421010076","1","25.1","ppb","24","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/04/2022","AQS","421010076","1","40","ppb","38","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/05/2022","AQS","421010076","1","17.9","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/06/2022","AQS","421010076","1","34.3","ppb","32","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/07/2022","AQS","421010076","1","13.3","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/08/2022","AQS","421010076","1","20.1","ppb","19","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/09/2022","AQS","421010076","1","25.5","ppb","24","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/10/2022","AQS","421010076","1","28.5","ppb","26","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/11/2022","AQS","421010076","1","24.1","ppb","23","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/12/2022","AQS","421010076","1","28.5","ppb","26","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/13/2022","AQS","421010076","1","22.6","ppb","21","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/14/2022","AQS","421010076","1","14.5","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/15/2022","AQS","421010076","1","11.3","ppb","10","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/16/2022","AQS","421010076","1","26.2","ppb","25","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/17/2022","AQS","421010076","1","24.5","ppb","23","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/18/2022","AQS","421010076","1","9.6","ppb","8","Car-Barn Montgomery I -76","21","88.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/19/2022","AQS","421010076","1","15.5","ppb","14","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/20/2022","AQS","421010076","1","37.8","ppb","35","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/21/2022","AQS","421010076","1","17.3","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/22/2022","AQS","421010076","1","11.1","ppb","10","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/23/2022","AQS","421010076","1","14.7","ppb","13","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/24/2022","AQS","421010076","1","26.4","ppb","25","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/25/2022","AQS","421010076","1","20.2","ppb","19","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/26/2022","AQS","421010076","1","24.6","ppb","23","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/27/2022","AQS","421010076","1","21","ppb","20","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/28/2022","AQS","421010076","1","10.1","ppb","9","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/29/2022","AQS","421010076","1","13.7","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/30/2022","AQS","421010076","1","14.8","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"05/31/2022","AQS","421010076","1","10.1","ppb","9","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/01/2022","AQS","421010076","1","23","ppb","22","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/02/2022","AQS","421010076","1","24.5","ppb","23","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/03/2022","AQS","421010076","1","10.9","ppb","9","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/04/2022","AQS","421010076","1","13.6","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/05/2022","AQS","421010076","1","14.2","ppb","13","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/06/2022","AQS","421010076","1","25.9","ppb","24","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/07/2022","AQS","421010076","1","23.7","ppb","22","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/08/2022","AQS","421010076","1","17.8","ppb","16","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/09/2022","AQS","421010076","1","21.2","ppb","20","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/10/2022","AQS","421010076","1","13.6","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/11/2022","AQS","421010076","1","19","ppb","18","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/12/2022","AQS","421010076","1","19.6","ppb","18","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/13/2022","AQS","421010076","1","19.4","ppb","18","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/14/2022","AQS","421010076","1","28.5","ppb","26","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/15/2022","AQS","421010076","1","28.9","ppb","26","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/16/2022","AQS","421010076","1","26.3","ppb","25","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/17/2022","AQS","421010076","1","21.9","ppb","20","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/18/2022","AQS","421010076","1","6.1","ppb","6","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/19/2022","AQS","421010076","1","7.2","ppb","7","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/20/2022","AQS","421010076","1","16","ppb","15","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/21/2022","AQS","421010076","1","30.7","ppb","28","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/22/2022","AQS","421010076","1","27.4","ppb","25","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/23/2022","AQS","421010076","1","29.5","ppb","27","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/24/2022","AQS","421010076","1","17.7","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/25/2022","AQS","421010076","1","10.2","ppb","9","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/26/2022","AQS","421010076","1","17.6","ppb","16","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/27/2022","AQS","421010076","1","21.6","ppb","20","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/28/2022","AQS","421010076","1","15.4","ppb","14","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/29/2022","AQS","421010076","1","24.9","ppb","23","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"06/30/2022","AQS","421010076","1","13.2","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/01/2022","AQS","421010076","1","25.8","ppb","24","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/02/2022","AQS","421010076","1","9.3","ppb","8","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/03/2022","AQS","421010076","1","6.4","ppb","6","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/04/2022","AQS","421010076","1","15.7","ppb","14","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/05/2022","AQS","421010076","1","25","ppb","24","Car-Barn Montgomery I -76","21","88.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/06/2022","AQS","421010076","1","10.6","ppb","9","Car-Barn Montgomery I -76","19","79.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/07/2022","AQS","421010076","1","26.2","ppb","25","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/08/2022","AQS","421010076","1","23.6","ppb","22","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/09/2022","AQS","421010076","1","16.8","ppb","15","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/10/2022","AQS","421010076","1","15.7","ppb","14","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/11/2022","AQS","421010076","1","23","ppb","22","Car-Barn Montgomery I -76","21","88.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/12/2022","AQS","421010076","1","21.8","ppb","20","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/13/2022","AQS","421010076","1","13.6","ppb","12","Car-Barn Montgomery I -76","18","75.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/14/2022","AQS","421010076","1","13","ppb","12","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/15/2022","AQS","421010076","1","24.1","ppb","23","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/16/2022","AQS","421010076","1","19.7","ppb","18","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/17/2022","AQS","421010076","1","12.1","ppb","11","Car-Barn Montgomery I -76","23","96.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
"07/18/2022","AQS","421010076","1","21.9","ppb","20","Car-Barn Montgomery I -76","24","100.0000","42602","Nitrogen dioxide (NO2)","099","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","42","Pennsylvania","101","Philadelphia","39.988842","-75.207205"
